iter	Passed	Remaining
1665	54089	270576
1666	54120	270535
1667	54152	270503
1668	54213	270613
1669	54233	270517
1670	54265	270483
1671	54295	270440
1672	54327	270402
1673	54362	270381
1674	54393	270345
1675	54425	270310
1676	54487	270421
1677	54517	270380
1678	54551	270351
1679	54582	270315
1680	54615	270281
1681	54647	270247
1682	54680	270216
1683	54743	270338
1684	54775	270300
1685	54809	270276
1686	54842	270245
1687	54874	270213
1688	54908	270184
1689	54940	270152
1690	54988	270194
1691	55020	270160
1692	55054	270132
1693	55082	270077
1694	55114	270042
1695	55146	270008
1696	55177	269968
1697	55240	270087
1698	55276	270070
1699	55311	270050
1700	55343	270016
1701	55377	269992
1702	55411	269964
1703	55443	269927
1704	55500	270016
1705	55532	269978
1706	55564	269944
1707	55598	269921
1708	55633	269898
1709	55666	269866
1710	55684	269765
1711	55741	269850
1712	55776	269829
1713	55808	269796
1714	55826	269693
1715	55860	269667
1716	55890	269619
1717	55921	269581
1718	55986	269704
1719	56017	269665
1720	56035	269564
1721	56068	269530
1722	56102	269508
1723	56135	269475
1724	56166	269435
1725	56228	269546
1726	56260	269507
1727	56294	269485
1728	56331	269472
1729	56363	269439
1730	56394	269397
1731	56425	269356
1732	56471	269388
1733	56505	269363
1734	56539	269338
1735	56561	269253
1736	56595	269228
1737	56629	269202
1738	56659	269156
1739	56717	269247
1740	56752	269224
1741	56771	269125
1742	56789	269027
1743	56822	268994
1744	56860	268989
1745	56895	268964
1746	56959	269084
1747	56978	268986
1748	57015	268971
1749	57048	268941
1750	57080	268907
1751	57113	268875
1752	57146	268844
1753	57199	268907
1754	57236	268899
1755	57270	268869
1756	57303	268840
1757	57334	268802
1758	57367	268768
1759	57401	268742
1760	57453	268801
1761	57488	268780
1762	57524	268764
1763	57558	268734
1764	57590	268701
1765	57623	268670
1766	57655	268636
1767	57695	268638
1768	57736	268640
1769	57770	268618
1770	57805	268596
1771	57835	268550
1772	57865	268507
1773	57898	268475
1774	57951	268535
1775	57986	268513
1776	58017	268474
1777	58050	268444
1778	58085	268418
1779	58118	268388
1780	58154	268370
1781	58191	268361
1782	58223	268323
1783	58259	268306
1784	58277	268208
1785	58305	268154
1786	58338	268123
1787	58358	268031
1788	58391	268001
1789	58436	268023
1790	58472	268005
1791	58505	267975
1792	58525	267884
1793	58557	267851
1794	58577	267759
1795	58608	267721
1796	58641	267686
1797	58684	267704
1798	58718	267675
1799	58749	267637
1800	58782	267604
1801	58817	267581
1802	58848	267545
1803	58880	267506
1804	58925	267532
1805	58960	267510
1806	58992	267476
1807	59022	267429
1808	59040	267331
1809	59071	267290
1810	59103	267256
1811	59136	267221
1812	59193	267299
1813	59228	267277
1814	59261	267250
1815	59295	267223
1816	59329	267195
1817	59362	267163
1818	59392	267121
1819	59452	267211
1820	59486	267183
1821	59519	267151
1822	59553	267124
1823	59585	267088
1824	59616	267050
1825	59648	267013
1826	59704	267086
1827	59741	267072
1828	59773	267035
1829	59805	267000
1830	59847	267007
1831	59882	266988
1832	59914	266949
1833	59956	266960
1834	59990	266930
1835	60021	266891
1836	60055	266866
1837	60088	266834
1838	60119	266794
1839	60152	266763
1840	60202	266806
1841	60236	266778
1842	60269	266748
1843	60301	266710
1844	60319	266614
1845	60354	266594
1846	60385	266552
1847	60446	266644
1848	60480	266617
1849	60514	266591
1850	60543	266543
1851	60577	266515
1852	60610	266485
1853	60627	266383
1854	60688	266475
1855	60722	266444
1856	60747	266378
1857	60779	266343
1858	60813	266315
1859	60846	266283
1860	60863	266185
1861	60901	266175
1862	60923	266094
1863	60958	266071
1864	60989	266031
1865	61024	266008
1866	61059	265986
1867	61092	265953
1868	61146	266015
1869	61185	266007
1870	61220	265984
1871	61263	265997
1872	61295	265961
1873	61327	265928
1874	61389	266022
1875	61423	265995
1876	61442	265901
1877	61478	265881
1878	61509	265842
1879	61545	265824
1880	61575	265780
1881	61613	265770
1882	61757	266217
1883	61844	266415
1884	61882	266404
1885	61914	266368
1886	61947	266339
1887	61980	266305
1888	62016	266288
1889	62036	266201
1890	62083	266228
1891	62120	266211
1892	62152	266176
1893	62184	266139
1894	62220	266119
1895	62254	266092
1896	62303	266127
1897	62323	266042
1898	62361	266027
1899	62390	265979
1900	62426	265960
1901	62456	265915
1902	62490	265890
1903	62526	265869
1904	62563	265853
1905	62595	265817
1906	62625	265771
1907	62657	265737
1908	62690	265704
1909	62720	265658
1910	62776	265723
1911	62815	265717
1912	62846	265677
1913	62879	265646
1914	62912	265612
1915	62946	265585
1916	62981	265560
1917	63019	265550
1918	63056	265531
1919	63086	265489
1920	63118	265454
1921	63151	265421
1922	63186	265397
1923	63220	265367
1924	63250	265324
1925	63300	265361
1926	63336	265341
1927	63369	265311
1928	63397	265259
1929	63427	265211
1930	63468	265212
1931	63504	265194
1932	63541	265176
1933	63568	265120
1934	63598	265077
1935	63631	265041
1936	63662	265001
1937	63699	264986
1938	63719	264898
1939	63750	264859
1940	63788	264846
1941	63823	264826
1942	63842	264733
1943	63875	264703
1944	63923	264732
1945	63959	264711
1946	63987	264659
1947	64022	264633
1948	64055	264601
1949	64088	264571
1950	64122	264540
1951	64184	264630
1952	64215	264588
1953	64247	264553
1954	64280	264520
1955	64314	264491
1956	64345	264451
1957	64376	264412
1958	64411	264385
1959	64448	264371
1960	64479	264330
1961	64511	264293
1962	64541	264247
1963	64571	264203
1964	64602	264164
1965	64641	264156
1966	64676	264131
1967	64710	264102
1968	64745	264080
1969	64779	264050
1970	64813	264021
1971	64849	264003
1972	64889	263997
1973	64921	263963
1974	64954	263928
1975	64987	263895
1976	65018	263856
1977	65049	263816
1978	65095	263835
1979	65129	263809
1980	65161	263771
1981	65191	263726
1982	65223	263690
1983	65257	263660
1984	65288	263620
1985	65322	263592
1986	65380	263659
1987	65414	263631
1988	65447	263599
1989	65465	263507
1990	65498	263473
1991	65557	263546
1992	65591	263516
1993	65624	263483
1994	65655	263446
1995	65673	263353
1996	65708	263325
1997	65742	263297
1998	65783	263300
1999	65822	263291
2000	65854	263253
2001	65888	263223
2002	65919	263184
2003	65951	263146
2004	65985	263120
2005	66021	263097
2006	66058	263083
2007	66090	263044
2008	66123	263013
2009	66157	262985
2010	66194	262966
2011	66234	262961
2012	66271	262944
2013	66339	263052
2014	66426	263235
2015	66469	263241
2016	66514	263254
2017	66555	263252
2018	66598	263262
2019	66653	263314
2020	66696	263321
2021	66735	263312
2022	66772	263294
2023	66804	263257
2024	66841	263240
2025	66875	263209
2026	66917	263212
2027	66959	263215
2028	67000	263213
2029	67048	263240
2030	67128	263390
2031	67164	263368
2032	67200	263346
2033	67237	263331
2034	67295	263393
2035	67339	263405
2036	67396	263465
2037	67440	263475
2038	67487	263497
2039	67530	263502
2040	67562	263462
2041	67621	263531
2042	67659	263519
2043	67705	263533
2044	67745	263529
2045	67809	263613
2046	67832	263541
2047	67866	263513
2048	67903	263495
2049	67940	263476
2050	67972	263440
2051	68010	263423
2052	68054	263433
2053	68090	263412
2054	68126	263389
2055	68158	263350
2056	68191	263319
2057	68222	263276
2058	68252	263231
2059	68312	263303
2060	68335	263227
2061	68410	263359
2062	68462	263396
2063	68505	263401
2064	68629	263717
2065	68673	263725
2066	68716	263730
2067	68755	263716
2068	68793	263703
2069	68849	263755
2070	68892	263760
2071	68952	263831
2072	68976	263760
2073	69013	263741
2074	69093	263886
2075	69146	263927
2076	69179	263894
2077	69200	263815
2078	69234	263784
2079	69269	263756
2080	69339	263861
2081	69436	264073
2082	69532	264275
2083	69605	264392
2084	69636	264352
2085	69679	264354
2086	69729	264385
2087	69769	264375
2088	69809	264367
2089	69884	264490
2090	69928	264497
2091	69984	264549
2092	70026	264549
2093	70074	264568
2094	70137	264647
2095	70177	264639
2096	70217	264630
2097	70255	264613
2098	70298	264617
2099	70366	264712
2100	70444	264844
2101	70493	264871
2102	70572	265006
2103	70641	265105
2104	70694	265145
2105	70750	265195
2106	70820	265300
2107	70860	265289
2108	70922	265363
2109	70962	265354
2110	71008	265367
2111	71104	265565
2112	71140	265541
2113	71180	265529
2114	71220	265518
2115	71256	265496
2116	71295	265482
2117	71351	265529
2118	71393	265528
2119	71417	265458
2120	71456	265444
2121	71489	265405
2122	71529	265395
2123	71592	265473
2124	71634	265469
2125	71671	265446
2126	71715	265451
2127	71747	265413
2128	71784	265390
2129	71809	265325
2130	71851	265320
2131	71889	265301
2132	71926	265281
2133	71959	265245
2134	71992	265207
2135	72053	265276
2136	72095	265271
2137	72149	265313
2138	72192	265314
2139	72216	265244
2140	72290	265356
2141	72331	265350
2142	72385	265392
2143	72421	265366
2144	72469	265383
2145	72508	265370
2146	72538	265322
2147	72572	265289
2148	72611	265272
2149	72647	265248
2150	72683	265220
2151	72748	265302
2152	72788	265291
2153	72827	265275
2154	72861	265241
2155	72894	265205
2156	72915	265127
2157	72947	265085
2158	72987	265073
2159	73022	265046
2160	73057	265015
2161	73093	264987
2162	73124	264946
2163	73159	264914
2164	73192	264879
2165	73245	264916
2166	73282	264892
2167	73320	264872
2168	73351	264828
2169	73385	264798
2170	73421	264769
2171	73456	264740
2172	73498	264736
2173	73537	264722
2174	73575	264700
2175	73610	264673
2176	73647	264650
2177	73685	264631
2178	73741	264677
2179	73776	264649
2180	73813	264624
2181	73847	264593
2182	73880	264555
2183	73914	264523
2184	73952	264502
2185	73994	264499
2186	74034	264486
2187	74068	264452
2188	74100	264413
2189	74134	264380
2190	74167	264343
2191	74223	264388
2192	74290	264471
2193	74323	264434
2194	74359	264409
2195	74382	264337
2196	74419	264313
2197	74564	264673
2198	74633	264762
2199	74677	264764
2200	74710	264727
2201	74743	264690
2202	74811	264778
2203	74847	264751
2204	74880	264712
2205	74916	264685
2206	74954	264667
2207	74989	264635
2208	75041	264666
2209	75079	264645
2210	75114	264616
2211	75147	264580
2212	75183	264553
2213	75223	264537
2214	75282	264593
2215	75320	264572
2216	75355	264544
2217	75393	264523
2218	75429	264495
2219	75463	264462
2220	75499	264434
2221	75564	264509
2222	75591	264450
2223	75646	264491
2224	75724	264611
2225	75763	264594
2226	75797	264560
2227	75832	264529
2228	75873	264518
2229	75906	264481
2230	75933	264422
2231	76050	264675
2232	76102	264705
2233	76211	264931
2234	76314	265137
2235	76348	265101
2236	76413	265177
2237	76470	265221
2238	76507	265197
2239	76558	265219
2240	76584	265159
2241	76644	265211
2242	76690	265220
2243	76741	265244
2244	76810	265329
2245	76843	265291
2246	76879	265264
2247	76924	265267
2248	76967	265262
2249	77027	265316
2250	77077	265335
2251	77116	265317
2252	77151	265288
2253	77187	265258
2254	77221	265224
2255	77284	265288
2256	77322	265266
2257	77356	265231
2258	77392	265204
2259	77426	265167
2260	77461	265135
2261	77497	265107
2262	77547	265129
2263	77580	265089
2264	77615	265058
2265	77658	265052
2266	77692	265017
2267	77774	265145
2268	77811	265120
2269	77842	265076
2270	77878	265045
2271	77912	265013
2272	77948	264982
2273	78005	265027
2274	78069	265094
2275	78118	265107
2276	78158	265093
2277	78192	265058
2278	78213	264980
2279	78266	265008
2280	78317	265029
2281	78360	265024
2282	78402	265015
2283	78430	264959
2284	78484	264992
2285	78534	265011
2286	78572	264990
2287	78608	264958
2288	78640	264916
2289	78713	265012
2290	78754	265002
2291	78790	264971
2292	78837	264980
2293	78874	264955
2294	78921	264963
2295	78972	264984
2296	79013	264973
2297	79050	264948
2298	79088	264922
2299	79129	264911
2300	79196	264985
2301	79232	264958
2302	79268	264926
2303	79304	264898
2304	79339	264865
2305	79382	264859
2306	79416	264825
2307	79457	264811
2308	79498	264801
2309	79541	264794
2310	79579	264771
2311	79626	264779
2312	79686	264829
2313	79727	264816
2314	79772	264818
2315	79810	264794
2316	79903	264952
2317	79950	264961
2318	79988	264938
2319	80088	265119
2320	80184	265290
2321	80237	265317
2322	80289	265338
2323	80393	265534
2324	80563	265946
2325	80687	266206
2326	80763	266308
2327	80834	266392
2328	80910	266495
2329	81030	266741
2330	81113	266862
2331	81203	267009
2332	81444	267651
2333	81531	267789
2334	81584	267813
2335	81624	267795
2336	81702	267902
2337	81751	267911
2338	81804	267935
2339	81843	267916
2340	81881	267891
2341	81917	267859
2342	81966	267868
2343	82006	267851
2344	82044	267824
2345	82078	267788
2346	82115	267759
2347	82178	267815
2348	82200	267738
2349	82256	267772
2350	82305	267781
2351	82344	267760
2352	82385	267743
2353	82441	267777
2354	82481	267758
2355	82501	267673
2356	82552	267691
2357	82670	267925
2358	82773	268109
2359	82889	268338
2360	83133	268977
2361	83196	269032
2362	83265	269106
2363	83285	269022
2364	83357	269104
2365	83441	269227
2366	83613	269632
2367	83730	269860
2368	83836	270053
2369	83910	270142
2370	83987	270240
2371	84123	270527
2372	84294	270927
2373	84387	271079
2374	84457	271152
2375	84527	271229
2376	84597	271303
2377	84639	271289
2378	84690	271302
2379	84748	271336
2380	84831	271454
2381	84894	271505
2382	84953	271543
2383	85034	271652
2384	85151	271878
2385	85319	272265
2386	85385	272324
2387	85440	272349
2388	85482	272334
2389	85558	272427
2390	85622	272479
2391	85660	272450
2392	85690	272396
2393	85727	272367
2394	85769	272348
2395	85827	272383
2396	85868	272365
2397	85904	272330
2398	85953	272334
2399	85990	272301
2400	86021	272253
2401	86062	272234
2402	86131	272301
2403	86180	272305
2404	86239	272343
2405	86296	272376
2406	86402	272562
2407	86448	272555
2408	86480	272508
2409	86544	272562
2410	86606	272609
2411	86650	272596
2412	86698	272599
2413	86767	272666
2414	86796	272607
2415	86862	272667
2416	86918	272694
2417	87010	272834
2418	87067	272865
2419	87108	272844
2420	87161	272862
2421	87203	272842
2422	87271	272907
2423	87313	272890
2424	87366	272907
2425	87419	272925
2426	87479	272964
2427	87577	273121
2428	87625	273122
2429	87674	273126
2430	87734	273163
2431	87817	273275
2432	87881	273324
2433	87933	273337
2434	87992	273371
2435	88026	273331
2436	88094	273393
2437	88133	273366
2438	88179	273361
2439	88235	273384
2440	88301	273441
2441	88335	273397
2442	88430	273543
2443	88505	273627
2444	88575	273695
2445	88619	273685
2446	88673	273704
2447	88736	273749
2448	88805	273814
2449	88843	273782
2450	88876	273737
2451	88911	273698
2452	88953	273677
2453	89002	273679
2454	89051	273682
2455	89097	273676
2456	89131	273635
2457	89201	273702
2458	89240	273672
2459	89273	273627
2460	89309	273589
2461	89351	273570
2462	89390	273543
2463	89428	273512
2464	89472	273499
2465	89514	273479
2466	89548	273436
2467	89588	273413
2468	89628	273388
2469	89661	273341
2470	89680	273250
2471	89757	273340
2472	89828	273409
2473	89866	273378
2474	89894	273315
2475	89929	273275
2476	89964	273235
2477	89998	273190
2478	90030	273143
2479	90064	273099
2480	90130	273152
2481	90160	273096
2482	90192	273047
2483	90236	273033
2484	90271	272994
2485	90335	273041
2486	90373	273011
2487	90406	272964
2488	90441	272924
2489	90483	272904
2490	90507	272829
2491	90543	272792
2492	90589	272784
2493	90631	272768
2494	90670	272737
2495	90740	272803
2496	90780	272777
2497	90822	272759
2498	90861	272728
2499	90894	272682
2500	90936	272664
2501	90976	272639
2502	91035	272670
2503	91069	272627
2504	91103	272581
2505	91137	272539
2506	91172	272499
2507	91205	272454
2508	91267	272493
2509	91307	272468
2510	91356	272468
2511	91390	272425
2512	91450	272459
2513	91485	272418
2514	91520	272379
2515	91554	272334
2516	91572	272244
2517	91611	272215
2518	91646	272174
2519	91693	272169
2520	91729	272133
2521	91769	272106
2522	91806	272072
2523	91851	272062
2524	91875	271987
2525	91945	272050
2526	91989	272037
2527	92032	272018
2528	92066	271976
2529	92119	271989
2530	92152	271942
2531	92212	271975
2532	92238	271908
2533	92279	271887
2534	92310	271832
2535	92346	271796
2536	92381	271755
2537	92430	271754
2538	92449	271666
2539	92550	271820
2540	92604	271836
2541	92656	271846
2542	92743	271958
2543	92880	272216
2544	92997	272414
2545	93030	272368
2546	93062	272318
2547	93104	272298
2548	93159	272314
2549	93225	272363
2550	93284	272395
2551	93356	272460
2552	93417	272496
2553	93546	272729
2554	93659	272913
2555	93705	272905
2556	93734	272844
2557	93774	272817
2558	93817	272800
2559	93874	272822
2560	93965	272943
2561	93999	272900
2562	94035	272859
2563	94064	272801
2564	94144	272890
2565	94183	272860
2566	94217	272816
2567	94254	272780
2568	94303	272777
2569	94353	272780
2570	94387	272737
2571	94433	272726
2572	94478	272712
2573	94521	272693
2574	94588	272745
2575	94610	272664
2576	94685	272738
2577	94748	272777
2578	94783	272738
2579	94839	272754
2580	94879	272729
2581	94924	272715
2582	94972	272709
2583	95036	272750
2584	95068	272702
2585	95116	272697
