iter	RMSE
4336	0.6151924506
4337	0.6151923134
4338	0.615192308
4339	0.6151921663
4340	0.6151921154
4341	0.6151919582
4342	0.6151919473
4343	0.6151917907
4344	0.6151917371
4345	0.6151912592
4346	0.615191178
4347	0.6151895734
4348	0.6151893675
4349	0.6151891222
4350	0.6151891145
4351	0.6151891088
4352	0.6151888717
4353	0.6151883025
4354	0.6151882798
4355	0.6151880389
4356	0.6151877955
4357	0.6151877191
4358	0.6151876575
4359	0.6151875174
4360	0.6151872858
4361	0.6151871099
4362	0.6151869538
4363	0.6151866676
4364	0.6151866676
4365	0.6151866584
4366	0.6151866369
4367	0.6151865981
4368	0.6151862071
4369	0.6151862071
4370	0.6151861981
4371	0.6151859923
4372	0.6151858015
4373	0.6151857128
4374	0.6151856004
4375	0.6151854964
4376	0.6151854738
4377	0.6151848822
4378	0.6151848288
4379	0.6151848045
4380	0.6151836886
4381	0.6151834605
4382	0.6151834132
4383	0.6151832654
4384	0.6151832611
4385	0.6151829644
4386	0.6151828843
4387	0.6151828843
4388	0.6151826051
4389	0.6151823713
4390	0.6151823699
4391	0.6151823061
4392	0.6151821418
4393	0.6151821341
4394	0.6151821341
4395	0.6151820441
4396	0.6151820319
4397	0.6151818699
4398	0.6151816553
4399	0.6151815979
4400	0.6151814684
4401	0.6151814443
4402	0.6151813908
4403	0.6151813908
4404	0.6151809683
4405	0.6151809622
4406	0.6151808795
4407	0.6151808795
4408	0.6151808755
4409	0.6151808623
4410	0.6151808618
4411	0.6151804781
4412	0.6151801807
4413	0.6151801741
4414	0.6151801175
4415	0.6151800311
4416	0.6151800002
4417	0.6151795581
4418	0.6151794826
4419	0.6151794217
4420	0.615179398
4421	0.6151793455
4422	0.6151793406
4423	0.6151785819
4424	0.6151784959
4425	0.6151784613
4426	0.6151782657
4427	0.6151782646
4428	0.6151782497
4429	0.6151782314
4430	0.615178172
4431	0.615178172
4432	0.6151781435
4433	0.6151779104
4434	0.6151778294
4435	0.6151777883
4436	0.615177594
4437	0.615177408
4438	0.6151773698
4439	0.6151773418
4440	0.6151773418
4441	0.6151771112
4442	0.6151768517
4443	0.615176839
4444	0.6151767919
4445	0.6151767507
4446	0.6151766977
4447	0.6151765907
4448	0.6151763035
4449	0.6151762844
4450	0.6151762765
4451	0.6151762722
4452	0.6151757695
4453	0.6151756493
4454	0.6151754692
4455	0.6151749325
4456	0.6151748644
4457	0.6151747792
4458	0.6151746474
4459	0.6151743718
4460	0.6151742942
4461	0.6151742482
4462	0.6151742205
4463	0.6151721483
4464	0.6151721444
4465	0.6151720924
4466	0.6151720043
4467	0.6151718776
4468	0.6151717837
4469	0.6151711013
4470	0.6151710764
4471	0.6151710155
4472	0.615169376
4473	0.6151693181
4474	0.6151688932
4475	0.6151687796
4476	0.6151687324
4477	0.6151687269
4478	0.6151686719
4479	0.6151686053
4480	0.6151685861
4481	0.615168492
4482	0.6151676456
4483	0.6151675987
4484	0.6151675987
4485	0.6151675481
4486	0.615167516
4487	0.6151675001
4488	0.6151674937
4489	0.6151674881
4490	0.6151674817
4491	0.6151671239
4492	0.6151671021
4493	0.6151670872
4494	0.6151670667
4495	0.6151670502
4496	0.6151670299
4497	0.615167026
4498	0.6151667034
4499	0.6151661286
4500	0.615165763
4501	0.6151657417
4502	0.6151657416
4503	0.6151655764
4504	0.6151655576
4505	0.6151649349
4506	0.6151645272
4507	0.6151645159
4508	0.615164351
4509	0.615164208
4510	0.6151641756
4511	0.615164145
4512	0.6151641365
4513	0.6151640616
4514	0.615163713
4515	0.615163713
4516	0.6151637046
4517	0.6151633856
4518	0.615163375
4519	0.6151632291
4520	0.6151631825
4521	0.6151630604
4522	0.6151629834
4523	0.6151628307
4524	0.6151628279
4525	0.6151612795
4526	0.6151611762
4527	0.6151610942
4528	0.6151609092
4529	0.6151597692
4530	0.6151595123
4531	0.6151594505
4532	0.6151593135
4533	0.6151589503
4534	0.6151575301
4535	0.6151575296
4536	0.6151575243
4537	0.6151574841
4538	0.6151573228
4539	0.6151572898
4540	0.6151571966
4541	0.6151571409
4542	0.6151570815
4543	0.6151567569
4544	0.6151564763
4545	0.6151564362
4546	0.6151562945
4547	0.6151562945
4548	0.6151562401
4549	0.6151562401
4550	0.6151560546
4551	0.6151558964
4552	0.6151558788
4553	0.6151558675
4554	0.6151558527
4555	0.6151558173
4556	0.6151556979
4557	0.6151555811
4558	0.6151555752
4559	0.6151555695
4560	0.6151554796
4561	0.6151552646
4562	0.615155085
4563	0.61515506
4564	0.6151547776
4565	0.6151544513
4566	0.6151544124
4567	0.6151543758
4568	0.615154287
4569	0.6151540976
4570	0.615154026
4571	0.6151536038
4572	0.6151533556
4573	0.6151533492
4574	0.6151527709
4575	0.6151527515
4576	0.6151527313
4577	0.6151523837
4578	0.6151508383
4579	0.615150833
4580	0.6151505878
4581	0.6151505601
4582	0.6151505165
4583	0.6151504978
4584	0.6151504214
4585	0.6151504193
4586	0.6151503615
4587	0.6151501956
4588	0.615150004
4589	0.6151499142
4590	0.6151498876
4591	0.6151498876
4592	0.6151498276
4593	0.6151495837
4594	0.6151491042
4595	0.6151490922
4596	0.6151490922
4597	0.6151490449
4598	0.6151490069
4599	0.615148964
4600	0.6151489602
4601	0.6151489468
4602	0.6151486192
4603	0.615148006
4604	0.615147995
4605	0.6151474025
4606	0.6151473902
4607	0.6151473902
4608	0.6151473171
4609	0.6151473037
4610	0.6151472885
4611	0.6151472762
4612	0.6151472001
4613	0.6151471992
4614	0.6151471593
4615	0.615147136
4616	0.6151469927
4617	0.6151469585
4618	0.6151469425
4619	0.6151465823
4620	0.6151463577
4621	0.6151461973
4622	0.6151460514
4623	0.6151460316
4624	0.6151460054
4625	0.6151459691
4626	0.6151457933
4627	0.615145789
4628	0.6151457787
4629	0.6151457607
4630	0.6151453151
4631	0.6151451545
4632	0.6151450952
4633	0.6151450267
4634	0.6151450267
4635	0.6151450028
4636	0.6151449172
4637	0.6151448792
4638	0.6151448687
4639	0.6151447958
4640	0.6151447537
4641	0.615144344
4642	0.6151442182
4643	0.6151439906
4644	0.6151439409
4645	0.61514383
4646	0.6151438021
4647	0.6151420821
4648	0.6151420461
4649	0.6151420099
4650	0.6151419601
4651	0.6151418996
4652	0.6151418796
4653	0.6151416353
4654	0.6151415678
4655	0.6151415618
4656	0.6151411859
4657	0.6151411026
4658	0.6151410378
4659	0.6151409752
4660	0.6151408793
4661	0.6151407636
4662	0.6151407458
4663	0.6151407428
4664	0.6151407197
4665	0.6151404978
4666	0.6151404081
4667	0.6151402364
4668	0.6151401443
4669	0.6151401422
4670	0.6151400744
4671	0.6151400355
4672	0.6151400068
4673	0.6151399583
4674	0.6151399369
4675	0.6151398558
4676	0.615139677
4677	0.6151387353
4678	0.6151387317
4679	0.6151375308
4680	0.6151375308
4681	0.6151374925
4682	0.6151374133
4683	0.6151374048
4684	0.615136848
4685	0.615136848
4686	0.6151367746
4687	0.6151366768
4688	0.6151363347
4689	0.6151361777
4690	0.6151359289
4691	0.615135424
4692	0.615135424
4693	0.6151353142
4694	0.6151351175
4695	0.6151349051
4696	0.6151341118
4697	0.6151341118
4698	0.6151340805
4699	0.6151340698
4700	0.6151339634
4701	0.6151335582
4702	0.6151333417
4703	0.6151332712
4704	0.6151332231
4705	0.6151328613
4706	0.6151326374
4707	0.6151326149
4708	0.6151324248
4709	0.6151322238
4710	0.6151322088
4711	0.6151321203
4712	0.6151321188
4713	0.6151320473
4714	0.6151319684
4715	0.6151319628
4716	0.6151315788
4717	0.6151315788
4718	0.6151315591
4719	0.615131404
4720	0.6151312842
4721	0.6151312842
4722	0.6151311574
4723	0.6151311475
4724	0.6151299577
4725	0.6151294348
4726	0.6151294237
4727	0.6151294101
4728	0.6151293661
4729	0.6151292309
4730	0.6151291375
4731	0.6151291364
4732	0.6151286266
4733	0.6151284504
4734	0.6151284478
4735	0.6151284311
4736	0.6151284134
4737	0.6151283365
4738	0.6151282693
4739	0.6151281644
4740	0.6151281523
4741	0.6151280103
4742	0.6151278929
4743	0.6151278884
4744	0.615127888
4745	0.615127888
4746	0.6151278416
4747	0.6151278181
4748	0.6151276651
4749	0.6151276651
4750	0.6151271787
4751	0.6151271654
4752	0.6151271092
4753	0.6151269123
4754	0.6151269123
4755	0.6151268906
4756	0.6151268829
4757	0.6151268829
4758	0.6151268829
4759	0.615126597
4760	0.6151265087
4761	0.6151264992
4762	0.6151258636
4763	0.6151257675
4764	0.6151257512
4765	0.6151256229
4766	0.6151255836
4767	0.6151255544
4768	0.6151252742
4769	0.615124693
4770	0.6151235642
4771	0.6151213339
4772	0.6151211446
4773	0.6151210754
4774	0.615120963
4775	0.6151209404
4776	0.6151209345
4777	0.61512091
4778	0.6151207953
4779	0.6151206072
4780	0.6151205546
4781	0.6151205537
4782	0.6151205247
4783	0.6151204169
4784	0.6151202485
4785	0.6151201801
4786	0.6151199473
4787	0.6151193172
4788	0.6151192068
4789	0.6151191902
4790	0.6151191902
4791	0.6151191819
4792	0.6151190795
4793	0.6151186438
4794	0.6151185597
4795	0.6151185593
4796	0.6151185593
4797	0.6151184146
4798	0.615118261
4799	0.6151182147
4800	0.615118202
4801	0.6151174361
4802	0.6151174158
4803	0.615117191
4804	0.6151169956
4805	0.6151168801
4806	0.6151168504
4807	0.6151168174
4808	0.6151156832
4809	0.615115489
4810	0.6151148143
4811	0.6151141681
4812	0.6151131624
4813	0.6151130907
4814	0.6151130825
4815	0.6151128824
4816	0.6151128596
4817	0.6151128596
4818	0.6151128501
4819	0.6151128449
4820	0.6151125103
4821	0.6151122395
4822	0.6151122211
4823	0.6151122111
4824	0.6151120706
4825	0.6151117662
4826	0.6151114951
4827	0.615111451
4828	0.6151114071
4829	0.6151113862
4830	0.6151113757
4831	0.6151113437
4832	0.6151112844
4833	0.6151112576
4834	0.6151109534
4835	0.6151105885
4836	0.61510915
4837	0.6151090426
4838	0.6151089734
4839	0.6151089579
4840	0.6151088262
4841	0.6151088041
4842	0.615108675
4843	0.6151078936
4844	0.6151076759
4845	0.61510716
4846	0.6151071407
4847	0.6151060125
4848	0.6151059858
4849	0.6151058887
4850	0.6151058323
4851	0.6151058146
4852	0.6151057485
4853	0.6151051513
4854	0.6151045093
4855	0.6151044949
4856	0.6151032232
4857	0.615103165
4858	0.6151028447
4859	0.6151028389
4860	0.6151028295
4861	0.6151027728
4862	0.6151026354
4863	0.6151025771
4864	0.6151024872
4865	0.6151023815
4866	0.6151023744
4867	0.6151020494
4868	0.6151007857
4869	0.6151004111
4870	0.6151002099
4871	0.6151001229
4872	0.6150995237
4873	0.6150994797
4874	0.6150994797
4875	0.6150994332
4876	0.6150994269
4877	0.6150989633
4878	0.6150985861
4879	0.6150984733
4880	0.6150984513
4881	0.6150983945
4882	0.6150983883
4883	0.6150983822
4884	0.6150983766
4885	0.6150982823
4886	0.6150982743
4887	0.6150982743
4888	0.6150980974
4889	0.6150980974
4890	0.6150980974
4891	0.6150980647
4892	0.6150980407
4893	0.6150976135
4894	0.6150975628
4895	0.6150975519
4896	0.6150974887
4897	0.6150972945
4898	0.6150960942
4899	0.6150959271
4900	0.6150959271
4901	0.6150957135
4902	0.6150956484
4903	0.6150954929
4904	0.6150953388
4905	0.615095274
4906	0.6150948655
4907	0.6150948655
4908	0.6150947735
4909	0.6150947735
4910	0.6150944073
4911	0.6150943391
4912	0.6150938533
4913	0.6150938087
4914	0.6150933476
4915	0.615093319
4916	0.6150933158
4917	0.6150933139
4918	0.6150932693
4919	0.6150932236
4920	0.6150931759
4921	0.6150931759
4922	0.6150931755
4923	0.6150930916
4924	0.6150930602
4925	0.6150930602
4926	0.6150930536
4927	0.6150926203
4928	0.6150921347
4929	0.6150918641
4930	0.6150914267
4931	0.6150914267
4932	0.6150913865
4933	0.6150913865
4934	0.6150911026
4935	0.6150910284
4936	0.6150905958
4937	0.6150903421
4938	0.6150902837
4939	0.6150900214
4940	0.6150900139
4941	0.6150899371
4942	0.6150899371
4943	0.6150898801
4944	0.6150898543
4945	0.6150898152
4946	0.6150897851
4947	0.615089777
4948	0.6150897512
4949	0.6150897456
4950	0.6150886342
4951	0.6150884993
4952	0.6150884722
4953	0.6150883846
4954	0.6150883622
4955	0.6150881567
4956	0.6150881152
4957	0.6150879424
4958	0.6150872919
4959	0.6150872086
4960	0.6150872033
4961	0.6150871945
4962	0.6150871617
4963	0.6150869962
4964	0.6150865999
4965	0.6150865477
4966	0.6150865337
4967	0.6150865152
4968	0.6150862186
4969	0.6150861888
4970	0.6150860874
4971	0.6150850798
4972	0.615085079
4973	0.6150850628
4974	0.6150849924
4975	0.6150849906
4976	0.61508496
4977	0.6150849358
4978	0.6150848675
4979	0.6150848594
4980	0.6150842534
4981	0.615083965
4982	0.615083955
4983	0.6150839191
4984	0.6150838784
4985	0.6150832123
4986	0.6150831177
4987	0.6150831176
4988	0.6150831071
4989	0.6150827357
4990	0.6150827229
4991	0.615082676
4992	0.6150826369
4993	0.615082469
4994	0.615082469
4995	0.6150823795
4996	0.6150823247
4997	0.6150823247
4998	0.6150821851
4999	0.6150821322
5000	0.6150813539
5001	0.6150813539
5002	0.6150813539
5003	0.6150813519
5004	0.6150811811
5005	0.6150811747
5006	0.6150811384
5007	0.6150810847
5008	0.6150805808
5009	0.6150804422
5010	0.6150804277
5011	0.6150791266
5012	0.6150791266
5013	0.6150791266
5014	0.6150791265
5015	0.6150780606
5016	0.6150779396
5017	0.6150779389
5018	0.6150778876
5019	0.6150778875
5020	0.6150772965
5021	0.6150769746
5022	0.6150769138
5023	0.6150768779
5024	0.6150768778
5025	0.615076713
5026	0.6150766126
5027	0.6150765368
5028	0.6150765363
5029	0.6150764711
5030	0.6150764653
5031	0.6150764448
5032	0.6150764135
5033	0.6150763813
5034	0.6150763813
5035	0.6150763761
5036	0.6150763761
5037	0.6150761444
5038	0.6150760474
5039	0.6150755548
5040	0.6150753931
5041	0.6150752347
5042	0.6150751509
5043	0.6150749407
5044	0.6150749378
5045	0.6150749115
5046	0.6150743401
5047	0.6150743401
5048	0.6150743334
5049	0.6150740451
5050	0.6150738321
5051	0.6150737195
5052	0.6150709933
5053	0.6150709877
5054	0.6150706385
5055	0.6150705929
5056	0.6150705297
5057	0.6150703462
5058	0.6150703386
5059	0.6150702515
5060	0.6150699665
5061	0.615069891
5062	0.6150696218
5063	0.6150695343
5064	0.6150695343
5065	0.6150693779
5066	0.6150693552
5067	0.6150692773
5068	0.6150692741
5069	0.6150692678
5070	0.6150692625
5071	0.6150692434
5072	0.615069057
5073	0.615069056
5074	0.6150690475
5075	0.6150690288
5076	0.6150686512
5077	0.6150681337
5078	0.6150681221
5079	0.6150681213
5080	0.6150681161
5081	0.6150681161
5082	0.6150681155
5083	0.6150680934
5084	0.6150680816
5085	0.6150677362
5086	0.6150674339
5087	0.6150674037
5088	0.6150673962
5089	0.6150673163
5090	0.6150672802
5091	0.6150672372
5092	0.6150671848
5093	0.6150671848
5094	0.6150668584
5095	0.6150668036
5096	0.6150667606
5097	0.6150667307
5098	0.6150667075
5099	0.6150666212
5100	0.615066597
5101	0.6150665814
5102	0.6150665624
5103	0.6150663708
5104	0.6150663634
5105	0.6150662562
5106	0.6150662444
5107	0.6150662444
5108	0.6150661912
5109	0.6150661911
5110	0.6150661877
5111	0.6150661533
5112	0.6150655074
5113	0.6150654814
5114	0.6150646707
5115	0.6150646583
5116	0.6150645982
5117	0.6150644814
5118	0.6150642869
5119	0.6150642853
5120	0.6150642779
5121	0.6150640413
5122	0.6150639548
5123	0.6150639443
5124	0.6150638709
5125	0.6150635034
5126	0.615063407
5127	0.615063407
5128	0.6150634059
5129	0.6150633923
5130	0.6150633873
5131	0.6150633837
5132	0.6150632798
5133	0.615063236
5134	0.6150632275
5135	0.6150632011
5136	0.6150632
5137	0.6150630358
5138	0.6150630307
5139	0.6150630307
5140	0.6150630215
5141	0.6150629002
5142	0.6150628861
5143	0.6150628766
5144	0.6150627999
5145	0.6150627585
5146	0.6150627486
5147	0.6150627367
5148	0.6150627016
5149	0.6150625055
5150	0.6150625017
5151	0.6150624974
5152	0.6150624389
5153	0.6150619933
5154	0.6150619933
5155	0.6150619933
5156	0.6150618342
5157	0.6150618101
5158	0.6150617994
5159	0.6150614573
5160	0.615061353
5161	0.6150610933
5162	0.615061089
5163	0.6150610695
5164	0.615060887
5165	0.6150607487
5166	0.615060624
5167	0.6150606224
5168	0.6150606223
5169	0.6150604762
5170	0.6150600141
5171	0.6150600078
5172	0.6150596978
5173	0.6150596832
5174	0.6150596819
5175	0.6150596179
5176	0.6150595497
5177	0.6150595012
5178	0.6150592474
5179	0.6150590638
5180	0.6150590068
5181	0.6150589678
5182	0.6150589078
5183	0.6150588995
5184	0.6150586901
5185	0.615058565
5186	0.6150583473
5187	0.6150583411
5188	0.6150583326
5189	0.6150581751
5190	0.6150576706
5191	0.6150576125
5192	0.6150576114
5193	0.6150576016
5194	0.6150576016
5195	0.6150574861
5196	0.6150574654
5197	0.6150573366
5198	0.6150571356
5199	0.6150568324
5200	0.6150568264
5201	0.6150567493
5202	0.6150567143
5203	0.6150566735
5204	0.6150566691
5205	0.6150566471
5206	0.6150565806
5207	0.6150565543
5208	0.6150564796
5209	0.6150564795
5210	0.6150564161
5211	0.6150563112
5212	0.6150562574
5213	0.6150562406
5214	0.6150561956
5215	0.6150560713
5216	0.6150560253
5217	0.6150559665
5218	0.6150559645
5219	0.615055848
5220	0.615055848
5221	0.615055837
5222	0.6150557859
5223	0.6150557166
5224	0.6150556776
5225	0.6150556755
5226	0.6150556577
5227	0.6150556044
5228	0.6150555985
5229	0.6150555683
5230	0.6150555276
5231	0.6150554323
5232	0.6150553843
5233	0.6150553507
5234	0.6150553425
5235	0.6150553394
5236	0.6150553216
5237	0.615054921
5238	0.615054875
5239	0.615054875
5240	0.6150548711
5241	0.6150548711
5242	0.6150548659
5243	0.615054833
5244	0.6150547526
5245	0.615054682
5246	0.6150546757
5247	0.6150546724
5248	0.6150545327
5249	0.6150545293
5250	0.6150545277
5251	0.6150545165
5252	0.6150545113
5253	0.6150544268
5254	0.6150544225
5255	0.615054411
5256	0.6150521874
5257	0.6150521836
5258	0.6150521761
5259	0.6150516353
5260	0.6150513085
5261	0.6150512601
5262	0.6150503794
5263	0.6150499192
5264	0.6150496885
5265	0.6150495934
5266	0.6150495675
5267	0.615049515
5268	0.6150494156
5269	0.6150484743
5270	0.6150481328
5271	0.6150481328
5272	0.6150480514
5273	0.6150480473
5274	0.61504793
5275	0.6150475944
5276	0.6150473452
5277	0.6150472415
5278	0.6150471851
5279	0.6150471651
5280	0.6150471189
5281	0.6150470748
5282	0.6150470543
5283	0.6150469973
5284	0.6150464535
5285	0.6150464413
5286	0.6150464413
5287	0.6150464087
5288	0.6150463933
5289	0.6150463771
5290	0.615045896
5291	0.6150457768
5292	0.6150454501
5293	0.6150446749
5294	0.6150444989
5295	0.6150444798
5296	0.6150444798
5297	0.6150444798
5298	0.6150442897
5299	0.6150442897
5300	0.6150442035
5301	0.6150435672
5302	0.6150435031
5303	0.6150434939
5304	0.6150434799
5305	0.6150434471
5306	0.6150429102
5307	0.6150425551
5308	0.6150423053
5309	0.6150422918
5310	0.6150421156
5311	0.6150419947
5312	0.6150419947
5313	0.6150419669
5314	0.6150417042
5315	0.6150416776
5316	0.6150415329
5317	0.6150414856
5318	0.6150414813
5319	0.6150414455
5320	0.6150413912
5321	0.6150413443
5322	0.6150412365
5323	0.6150409215
5324	0.6150409028
5325	0.615040719
5326	0.6150406581
5327	0.6150406397
5328	0.6150404656
5329	0.6150404345
5330	0.6150404231
5331	0.6150404186
5332	0.6150403807
5333	0.6150403632
5334	0.6150403484
5335	0.6150403451
5336	0.6150403276
5337	0.6150402923
5338	0.6150402255
5339	0.6150400872
5340	0.6150400345
5341	0.6150399195
5342	0.6150398411
5343	0.6150398098
5344	0.6150397067
5345	0.6150396731
5346	0.6150393649
5347	0.6150393372
5348	0.6150388973
5349	0.6150388267
5350	0.6150388267
5351	0.6150388202
5352	0.615038703
5353	0.6150384737
5354	0.6150384616
5355	0.6150384143
5356	0.6150382924
5357	0.6150382734
5358	0.6150382595
5359	0.6150382497
5360	0.6150382375
5361	0.6150382326
5362	0.6150378943
5363	0.6150378943
5364	0.6150378782
5365	0.6150378687
5366	0.6150378448
5367	0.6150378316
5368	0.6150378316
5369	0.6150378175
5370	0.6150375394
5371	0.6150375242
5372	0.6150375185
5373	0.6150374932
5374	0.6150374548
5375	0.6150369067
5376	0.6150367405
5377	0.6150367245
5378	0.6150366438
5379	0.6150366438
5380	0.6150365636
5381	0.6150365634
5382	0.6150365608
5383	0.6150361753
5384	0.6150357959
5385	0.6150357467
5386	0.6150355496
5387	0.6150355384
5388	0.6150355135
5389	0.6150354998
5390	0.615035428
5391	0.615035428
5392	0.6150353438
5393	0.6150352929
5394	0.6150348223
5395	0.6150348083
5396	0.6150347555
5397	0.6150347202
5398	0.6150347162
5399	0.6150346115
5400	0.6150343477
5401	0.6150343348
5402	0.6150342529
5403	0.6150341854
5404	0.6150341854
5405	0.6150341384
5406	0.6150340072
5407	0.6150338631
5408	0.615033851
5409	0.6150338106
5410	0.6150338069
5411	0.6150338058
5412	0.6150337595
5413	0.6150336994
5414	0.6150336766
5415	0.6150334655
5416	0.6150334472
5417	0.6150333648
5418	0.6150333508
5419	0.6150333508
5420	0.6150333193
5421	0.6150333171
5422	0.6150332377
5423	0.6150332261
5424	0.6150330564
5425	0.6150329245
5426	0.6150328879
5427	0.6150325278
5428	0.6150324926
5429	0.6150324702
5430	0.6150324702
5431	0.6150324643
5432	0.6150324582
5433	0.6150324367
5434	0.6150320948
5435	0.6150314403
5436	0.6150314403
5437	0.6150311286
5438	0.6150305587
5439	0.6150304467
5440	0.6150304028
5441	0.6150304026
5442	0.6150301856
5443	0.6150300835
5444	0.615030057
5445	0.6150299642
5446	0.6150299438
5447	0.6150299438
5448	0.6150297316
5449	0.6150297043
5450	0.61502968
5451	0.6150296567
5452	0.6150291182
5453	0.6150290827
5454	0.6150290812
5455	0.6150290481
5456	0.61502904
5457	0.615029024
5458	0.6150288213
5459	0.6150287404
5460	0.6150286254
5461	0.6150281835
5462	0.6150279883
5463	0.6150279883
5464	0.6150279741
5465	0.6150279467
5466	0.6150279341
5467	0.615027246
5468	0.6150272427
5469	0.6150272378
5470	0.6150272128
5471	0.6150271798
5472	0.6150270239
5473	0.6150270238
5474	0.6150267784
5475	0.6150266423
5476	0.6150266174
5477	0.6150266174
5478	0.6150265152
5479	0.6150265099
5480	0.6150265071
5481	0.6150261766
5482	0.615026125
5483	0.6150260898
5484	0.6150260781
5485	0.6150254612
5486	0.6150253145
5487	0.6150251197
5488	0.615025112
5489	0.6150251095
5490	0.6150251095
5491	0.6150250983
5492	0.6150250462
5493	0.6150250297
5494	0.6150250144
5495	0.6150250107
5496	0.6150249172
5497	0.6150247974
5498	0.6150247803
5499	0.61502468
5500	0.6150244773
5501	0.6150244058
5502	0.6150243927
5503	0.6150243886
5504	0.6150238987
5505	0.6150237977
5506	0.6150237698
5507	0.6150236904
5508	0.6150236904
5509	0.6150236446
5510	0.6150234908
5511	0.615023122
5512	0.6150230968
5513	0.6150230968
5514	0.6150230525
5515	0.6150230525
5516	0.6150229799
5517	0.6150228569
5518	0.6150222623
5519	0.6150221162
5520	0.6150220365
5521	0.6150219917
5522	0.6150219891
5523	0.6150213763
5524	0.6150213701
5525	0.6150213406
5526	0.6150213406
5527	0.6150212936
5528	0.6150212827
5529	0.6150212572
5530	0.6150211855
5531	0.6150211598
5532	0.6150211455
5533	0.6150206841
5534	0.6150202819
5535	0.6150202799
5536	0.615020034
5537	0.6150199818
5538	0.6150199818
5539	0.6150198029
5540	0.6150197941
5541	0.6150197805
5542	0.6150197458
5543	0.6150197148
5544	0.6150197148
5545	0.6150196945
5546	0.6150194437
5547	0.6150194271
5548	0.6150194268
5549	0.6150193287
5550	0.6150188274
5551	0.6150184223
5552	0.6150184085
5553	0.6150184062
5554	0.6150183416
5555	0.615018282
5556	0.6150182478
5557	0.6150182427
5558	0.6150178736
5559	0.6150178334
5560	0.6150178267
5561	0.6150177799
5562	0.6150177168
5563	0.6150173823
5564	0.6150173325
5565	0.6150172492
5566	0.6150172428
5567	0.6150170562
5568	0.6150167238
5569	0.615016688
5570	0.6150166729
5571	0.6150166163
5572	0.6150165776
5573	0.6150165726
5574	0.6150165563
5575	0.6150164369
5576	0.6150164308
5577	0.61501609
5578	0.6150160797
5579	0.6150160539
5580	0.6150159821
5581	0.6150159686
5582	0.6150158145
5583	0.6150157365
5584	0.6150156269
5585	0.6150156079
5586	0.6150141823
5587	0.6150141451
5588	0.6150139818
5589	0.615013977
5590	0.615013964
5591	0.6150138583
5592	0.6150138583
5593	0.6150128304
5594	0.6150126669
5595	0.6150125757
5596	0.6150125373
5597	0.6150123872
5598	0.6150123846
5599	0.6150122949
5600	0.6150122949
5601	0.6150122706
5602	0.6150122289
5603	0.6150122129
5604	0.6150122129
5605	0.6150121329
5606	0.6150121203
5607	0.615012103
5608	0.6150120986
5609	0.6150120782
5610	0.6150118136
5611	0.6150118107
5612	0.6150118107
5613	0.6150110943
5614	0.6150108217
5615	0.6150107961
5616	0.615010735
5617	0.6150100465
5618	0.61501004
5619	0.6150098986
5620	0.6150098952
5621	0.6150094084
5622	0.6150094031
5623	0.6150093625
5624	0.6150093191
5625	0.6150081726
5626	0.6150081726
5627	0.6150081546
5628	0.6150081366
5629	0.6150081118
5630	0.6150080656
5631	0.6150065968
5632	0.6150065767
5633	0.6150063536
5634	0.6150059308
5635	0.6150057978
5636	0.6150057564
5637	0.6150056902
5638	0.6150056616
5639	0.6150056421
5640	0.6150056289
5641	0.6150055759
5642	0.6150054714
5643	0.6150054655
5644	0.6150054453
5645	0.6150034945
5646	0.6150033858
5647	0.61500319
5648	0.6150031239
5649	0.6150030939
5650	0.6150030465
5651	0.6150030224
5652	0.6150029075
5653	0.615002904
5654	0.6150022294
5655	0.6150020232
5656	0.6150020232
5657	0.6150020165
5658	0.6150019981
5659	0.6150018762
5660	0.6150018748
5661	0.6150018328
5662	0.6150017648
5663	0.6150017642
5664	0.6150017134
5665	0.6150012692
5666	0.615001245
5667	0.6150006364
5668	0.6150002603
5669	0.6150001567
5670	0.6150001483
5671	0.6150001483
5672	0.6150001438
5673	0.6150001332
5674	0.615000108
5675	0.6149999335
5676	0.6149999324
5677	0.6149999182
5678	0.6149997243
5679	0.614999719
5680	0.6149996425
5681	0.6149996138
5682	0.6149995839
5683	0.6149995491
5684	0.6149995491
5685	0.6149992437
5686	0.6149990788
5687	0.6149989535
5688	0.614998946
5689	0.6149989459
5690	0.6149989442
5691	0.6149985698
5692	0.6149985632
5693	0.6149985344
5694	0.6149985344
5695	0.6149984625
5696	0.6149984397
5697	0.6149984397
5698	0.6149983154
5699	0.6149983115
5700	0.6149983068
5701	0.6149982715
5702	0.614998246
5703	0.6149982432
5704	0.6149981846
5705	0.6149980764
5706	0.6149980756
5707	0.6149980365
5708	0.6149976386
5709	0.6149975361
5710	0.6149970596
5711	0.6149968751
5712	0.614996853
5713	0.6149968424
5714	0.6149966936
5715	0.6149966704
5716	0.6149966177
5717	0.6149965984
5718	0.6149963263
5719	0.6149963263
5720	0.6149961345
5721	0.6149960571
5722	0.6149960571
5723	0.6149960449
5724	0.6149959412
5725	0.6149956622
5726	0.6149956283
5727	0.6149955996
5728	0.6149954865
5729	0.6149954813
5730	0.6149954511
5731	0.6149953317
5732	0.6149953083
5733	0.6149952574
5734	0.614995253
5735	0.6149952416
5736	0.6149952381
5737	0.6149950552
5738	0.614995012
5739	0.6149949897
5740	0.6149949733
5741	0.6149949646
5742	0.61499492
5743	0.6149948091
5744	0.6149947672
5745	0.6149947535
5746	0.6149946833
